#;EUROPA UNIVERSALIS TEXT STRING DATABASE;;;;;;;;;;1
#;;;;;;;;;;;2
#;;;;;;;;;;;3
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;4
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;5
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;6
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;7
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;8
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;9
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;10
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;11
##### CAREFULLY read the instructions in cells B18 – B36;;;;;;;;;;;12
#;;;;;;;;;;;13
#;;;;;;;;;;;14
#;NOTES TO TRANSLATORS:;;;;;;;;;;15
#;=====================;;;;;;;;;;16
#;;;;;;;;;;;17
#;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;18
#;2) '%d' is for indicating where another integer value is inserted, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places. ('%.1f' is used in exactly the same way but for non-integer values –  '%c%d' is used for values that are displayed with a '+' or '-' sign in front, DO NOT CHANGE, ADD, OR REMOVE!);;;;;;;;;;19
#;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;20
#;4) The characters '#' (hashmark), semicolon, '%' (percentage sign), '§' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes – this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;21
#;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;22
#;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;23
#;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;24
#;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;25
#;§W = white text;;;;;;;;;;26
#;§Y = orange text;;;;;;;;;;27
#;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word. ;;;;;;;;;;28
#;9) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string) – however you will notice once the translation is inserted that space IS limited in quite a few areas… so be brief, and try not to use words that are considerably longer than the english original.;;;;;;;;;;29
#;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;30
#;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;31
#;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not not exported into the actual text database file);;;;;;;;;;32
#;;;;;;;;;;;33
#;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;34
#;;;;;;;;;;;35
#;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;36
#;;;;;;;;;;;37
#;;;;;;;;;;;38
# STRING NAME (do not change!);English;;;;;;;;;;39
# ========================;==========;;;;;;;;;;40
NTLEVEL_IMPSTRING_17;Galleon Shiptype ( Improved Morale and Wind Gauge);;;;;;;;;;3590
NTLEVEL_IMPSTRING_18;Navigation Instruments (Increase sightrange at sea);;;;;;;;;;3591
NTLEVEL_IMPSTRING_19;(no bonus effect);;;;;;;;;;3592
NTLEVEL_IMPSTRING_20;(no bonus effect);;;;;;;;;;3593
NTLEVEL_IMPSTRING_21;Iron Cannon Armament (Improved CRT);;;;;;;;;;3594
NTLEVEL_IMPSTRING_22;(no bonus effect);;;;;;;;;;3595
NTLEVEL_IMPSTRING_23;(no bonus effect);;;;;;;;;;3596
NTLEVEL_IMPSTRING_24;(no bonus effect);;;;;;;;;;3597
NTLEVEL_IMPSTRING_25;(no bonus effect);;;;;;;;;;3598
NTLEVEL_IMPSTRING_26;Professional Navy (Improved CRT);;;;;;;;;;3599
NTLEVEL_IMPSTRING_27;Naval Entrepreneurs (Allows exploration with all Navies);;;;;;;;;;3600
NTLEVEL_IMPSTRING_28;(no bonus effect);;;;;;;;;;3601
NTLEVEL_IMPSTRING_29;(no bonus effect);;;;;;;;;;3602
NTLEVEL_IMPSTRING_30;(no bonus effect);;;;;;;;;;3603
NTLEVEL_IMPSTRING_31;Vaisseaux Shiptype ( Improved Morale and Wind Gauge );;;;;;;;;;3604
NTLEVEL_IMPSTRING_32;(no bonus effect);;;;;;;;;;3605
NTLEVEL_IMPSTRING_33;(no bonus effect);;;;;;;;;;3606
NTLEVEL_IMPSTRING_34;(no bonus effect);;;;;;;;;;3607
NTLEVEL_IMPSTRING_35;(no bonus effect);;;;;;;;;;3608
NTLEVEL_IMPSTRING_36;(no bonus effect);;;;;;;;;;3609
NTLEVEL_IMPSTRING_37;(no bonus effect);;;;;;;;;;3610
NTLEVEL_IMPSTRING_38;Sturdier Hulls (Cancels effect of Storms);;;;;;;;;;3611
NTLEVEL_IMPSTRING_39;(no bonus effect);;;;;;;;;;3612
NTLEVEL_IMPSTRING_40;(no bonus effect);;;;;;;;;;3613
NTLEVEL_IMPSTRING_41;Naval Supply System (Cancels effect of naval attrition);;;;;;;;;;3614
NTLEVEL_IMPSTRING_42;(no bonus effect);;;;;;;;;;3615
NTLEVEL_IMPSTRING_43;Straightbore Armament (Improved CRT);;;;;;;;;;3616
NTLEVEL_IMPSTRING_44;(no bonus effect);;;;;;;;;;3617
NTLEVEL_IMPSTRING_45;(no bonus effect);;;;;;;;;;3618
NTLEVEL_IMPSTRING_46;(no bonus effect);;;;;;;;;;3619
NTLEVEL_IMPSTRING_47;(no bonus effect);;;;;;;;;;3620
NTLEVEL_IMPSTRING_48;(no bonus effect);;;;;;;;;;3621
NTLEVEL_IMPSTRING_49;Triple Decker Shiptype (  Improved Morale and Wind Gauge );;;;;;;;;;3622
NTLEVEL_IMPSTRING_50;(no bonus effect);;;;;;;;;;3623
NTLEVEL_IMPSTRING_51;Carronade Armament (Improved CRT);;;;;;;;;;3624
NTLEVEL_IMPSTRING_52;(no bonus effect);;;;;;;;;;3625
NTLEVEL_IMPSTRING_53;(no bonus effect);;;;;;;;;;3626
NTLEVEL_IMPSTRING_54;(no bonus effect);;;;;;;;;;3627
NTLEVEL_IMPSTRING_55;(no bonus effect);;;;;;;;;;3628
NTLEVEL_IMPSTRING_56;(no bonus effect);;;;;;;;;;3629
NTLEVEL_IMPSTRING_57;(no bonus effect);;;;;;;;;;3630
NTLEVEL_IMPSTRING_58;(no bonus effect);;;;;;;;;;3631
NTLEVEL_IMPSTRING_59;(no bonus effect);;;;;;;;;;3632
NTLEVEL_IMPSTRING_60;(no bonus effect);;;;;;;;;;3633
#;;;;;;;;;;;3634
NTLEVEL_NTIW;Level 0: Allows Warships, Galleys and naval troop transportation\nLevel 4: Allows Transport ships\nLevel 9: Bronze Cannon Armament (Improved CRT)\nLevel 11: Great Royal Wharf (Allows Shipyards)\nLevel 16: Military-Mercantile Complex (Allows Naval Equipement Manufactories)\nLevel 17: Galleon Shiptype ( Improved Morale and Wind Gauge)\nLevel 18: Navigation Instruments (Increase sightrange at sea)\nLevel 21: Iron Cannon Armament (Improved CRT)\nLevel 26: Professional Navy (Improved CRT)\nLevel 27: Naval Entrepreneurs (Allows exploration with all Navies)\nLevel 31: Vaisseaux Shiptype ( Improved Morale and Wind Gauge )\nLevel 38: Sturdier Hulls (Cancels effect of Storms)\nLevel 41: Naval Supply System (Cancels effect of naval attrition\nLevel 43: Straightbore Armament (Improved CRT)\nLevel 49: Triple Decker Shiptype (Improved Morale and Wind Gauge )\nLevel 51: Carronade Armament (Improved CRT)\n;;;;;;;;;;3635
#;;;;;;;;;;;3636
INFLEVEL_IMPSTRING_0;We can place Colonists.;;;;;;;;;;3637
INFLEVEL_IMPSTRING_1;Our Bailiffs can now be promoted to Tax collectors.;;;;;;;;;;3638
INFLEVEL_IMPSTRING_2;We can now build Fine Arts Academies.;;;;;;;;;;3639
INFLEVEL_IMPSTRING_3;We can now build Refineries.;;;;;;;;;;3640
INFLEVEL_IMPSTRING_4;Our Legal counsels can now be promoted to Chief judges.;;;;;;;;;;3641
INFLEVEL_IMPSTRING_5;Our Mayors can now be promoted to Governors.;;;;;;;;;;3642
INFLEVEL_IMPSTRING_6;We can now build Goods Manufactories.;;;;;;;;;;3643
INFLEVEL_IMPSTRING_7;(no bonus effect);;;;;;;;;;3644
INFLEVEL_IMPSTRING_8;(no bonus effect);;;;;;;;;;3645
INFLEVEL_IMPSTRING_9;(no bonus effect);;;;;;;;;;3646
INFLEVEL_IMPSTRING_10;(no bonus effect);;;;;;;;;;3647
#;;;;;;;;;;;3648
INFLEVEL_INFIW;Level 0: Allows Colonists.\nLevel 1: Bailiffs can be promoted to Tax collectors.\nLevel 2: Allows Fine Arts Academies.\nLevel 3: Allows Breweries.\nLevel 4: Legal counsels can be promoted to Chief judges.\nLevel 5: Mayors can be promoted to Governors.\nLevel 6: Allows Goods Manufactories.;;;;;;;;;;3649
#;;;;;;;;;;;3650
TRADELEVEL_IMPSTRING_0;We cannot yet perform any actions associated with trade.;;;;;;;;;;3651
TRADELEVEL_IMPSTRING_1;We can now place Merchants.;;;;;;;;;;3652
TRADELEVEL_IMPSTRING_2;We can now construct Tradingposts.;;;;;;;;;;3653
TRADELEVEL_IMPSTRING_3;We can now gain Monopolies.;;;;;;;;;;3654
TRADELEVEL_IMPSTRING_4;We can now initiate Trade Embargo.;;;;;;;;;;3655
TRADELEVEL_IMPSTRING_5;(no bonus effect);;;;;;;;;;3656
TRADELEVEL_IMPSTRING_6;(no bonus effect);;;;;;;;;;3657
TRADELEVEL_IMPSTRING_7;(no bonus effect);;;;;;;;;;3658
TRADELEVEL_IMPSTRING_8;(no bonus effect);;;;;;;;;;3659
TRADELEVEL_IMPSTRING_9;(no bonus effect);;;;;;;;;;3660
TRADELEVEL_IMPSTRING_10;(no bonus effect);;;;;;;;;;3661
#;;;;;;;;;;;3662
TRADELEVEL_TRADEIW;Level 1: Allows Merchants.\nLevel 2: Allows Tradingposts.\nLevel 3: Allows Monopolies.\nLevel 4: Allows Trade Embargos.;;;;;;;;;;3663
#;;;;;;;;;;;3664
STABLEVEL_STABIW;Your Stability affects a lot of things for example province tax incomes the revolt risk in your provinces your city growth rates and the number of Merchants you get each year.;;;;;;;;;;3665
#;;;;;;;;;;;3666
# MISSION DESCRIPTION;;;;;;;;;;;3667
#;;;;;;;;;;;3668
MISSION_TITLE_A;No %s in %s;;;;;;;;;;3669
MISSION_DESC_A;To succeeed, there should be no provinces owned by %s in %s in five years.;;;;;;;;;;3670
MISSION_TITLE_B;Vasallize %s;;;;;;;;;;3671
MISSION_DESC_B;To succeed, %s must be your vassal in five years.;;;;;;;;;;3672
MISSION_TITLE_C;Annex %s;;;;;;;;;;3673
MISSION_DESC_C;To succeed, you must have annexed %s in five years.;;;;;;;;;;3674
MISSION_TITLE_D;Alliance with %s;;;;;;;;;;3675
MISSION_DESC_D;To succeed, you must have a military alliance with %s within five years. Improve relations to increase the chance they will accept.;;;;;;;;;;3676
MISSION_TITLE_E;Royal Marriage with %s;;;;;;;;;;3677
MISSION_DESC_E;To succeed, you must have arranged a Royal Marriage with %s in five years. Improve relations to increase the chance they will accept.;;;;;;;;;;3678
MISSION_TITLE_F;Conquer %s;;;;;;;;;;3679
MISSION_DESC_F;To succeed, you must conquer the province of %s from %s and not have lost it in five years.;;;;;;;;;;3680
MISSION_TITLE_G;Keep %s;;;;;;;;;;3681
MISSION_DESC_G;To succeed, you must own and control the province of %s in five years.;;;;;;;;;;3682
MISSION_TITLE_H;Build shipyard in %s;;;;;;;;;;3683
MISSION_DESC_H;To succeed, you must have built a shipyard in %s in five years.;;;;;;;;;;3684
MISSION_TITLE_I;Discover %s;;;;;;;;;;3685
MISSION_DESC_I;To succeed, you must have discovered %s in %s within five years.;;;;;;;;;;3686
MISSION_TITLE_J;Colonize %s;;;;;;;;;;3687
MISSION_DESC_J;To succeed you must have established a colony in %s %s within five years.;;;;;;;;;;3688
MISSION_TITLE_K;Establish trade in %s;;;;;;;;;;3689
MISSION_DESC_K;To succeed you must have established a tradingpost in %s %s within five years.;;;;;;;;;;3690
#;;;;;;;;;;;3691
#;;;;;;;;;;;3692
NOMISSIONSELECTED;You have not selected a mission yet!;;;;;;;;;;3693
#;;;;;;;;;;;3694
#;;;;;;;;;;;3695
###########################################;;;;;;;;;;;3696
########### HISTORICAL EVENTS #############;;;;;;;;;;;3697
###########################################;;;;;;;;;;;3698
#;;;;;;;;;;;3699
EVENTNAME101;Reformation;;;;;;;;;;3700
EVENTHIST101;On October 31, 1517 Martin Luther pinned his 95 articles on the churchdoor at Wittenberg  condemning the trafficking of Redeems by the Pope and advocating a return to a purer former of Christianity. This is normally said to be the birth of the Protestant branch of Christianity. Catholic nations can now convert to Protestantism thereby increasing their long term tax incomes and giving a one-time bonus of 25$ per province as church property is confiscated by the State.;;;;;;;;;;3701
#;;;;;;;;;;;3702
EVENTNAME204;Jean Calvin;;;;;;;;;;3703
EVENTHIST204;Luther's followers created a formal church but Calvin's followers created many churches – among them the French Huguenots the English Puritans the Scottish Presbyterians and the Dutch Reformed Church. Protestant nations may now convert to Reformed Christians thereby increasing their long term tax incomes.;;;;;;;;;;3704
#;;;;;;;;;;;3705
EVENTNAME103;Treaty of Tordesillas;;;;;;;;;;3706
EVENTHIST103;Formalizing the papal support in the Treaty of Tordesillas the world west of the Azores was reserved for Spain and the eastern half for Portugal. Eventually they agreed to push the demarcation line to the west of the Cape Verde islands to ensure Portuguese possession of Brazil. Portugal and Spain may now attack and conquer any non-European provinces without having to declare war on their owner.;;;;;;;;;;3707
#;;;;;;;;;;;3708
EVENTNAME302;Edict of Tolerance;;;;;;;;;;3709
EVENTHIST302;Historically there are many such edicts in the later part of the sixteenth century, all aiming at stopping hostilities and imposing tolerance and mutual recognition between the religious factions. Most of them were broken nearly as soon as they were signed. The effects of the Counter Reformation and the Treaty of Tordesillas have been cancelled.;;;;;;;;;;3710
#;;;;;;;;;;;3711
EVENTNAME102;Council of Trent;;;;;;;;;;3712
EVENTHIST102;In the sixteenth century it became imperative for the State and the Church to stem the tide of Lutheranism sweeping through Europe. The decrees included the reorganization and moralization of the ecclesiastical body and solemnly reconfirmed the Pope's indisputable and absolute authority. Catholic nations may now convert to Counter Reformed Catholics, thereby allowing them to force enemy nations to convert back to Catholicism as a peace option.;;;;;;;;;;3713
#;;;;;;;;;;;3714
#;;;;;;;;;;;3715
###########################################;;;;;;;;;;;3716
########### IN-GAME MESSAGES ############;;;;;;;;;;;3717
###########################################;;;;;;;;;;;3718
#;;;;;;;;;;;3719
INVACCEPT;ACCEPT;;;;;;;;;;3720
INVDECLINE;DECLINE;;;;;;;;;;3721
#;;;;;;;;;;;3722
POPDIPLO;Herald from;;;;;;;;;;3723
POPRESP;What is your response?;;;;;;;;;;3724
#;;;;;;;;;;;3725
ANSWERINVITATION;%t, %s invites us to to enter a;;;;;;;;;;3726
INVDYN;ROYAL MARRIAGE;;;;;;;;;;3727
INVMIL;MILITARY ALLIANCE;;;;;;;;;;3728
INVVAS;VASSALIZATION;;;;;;;;;;3729
INVALONG;along with ;;;;;;;;;;3730
INVAGAINST;directed against ;;;;;;;;;;3731
INWARWITH;They are at war with ;;;;;;;;;;3732
INV_D_ROLL;Royal Marriage offer from %s;;;;;;;;;;3733
INV_V_ROLL;Vassalization offer from %s;;;;;;;;;;3734
INV_M_ROLL;Military Alliance offer from %s;;;;;;;;;;3735
#;;;;;;;;;;;3736
ANSWERJOIN1;%t, %s wishes to join our;;;;;;;;;;3737
ANSWERJOIN2;MILITARY ALLIANCE;;;;;;;;;;3738
ANSWERJOIN3;directed against ;;;;;;;;;;3739
JOIN_ROLL;%s asks to join our Military Alliance;;;;;;;;;;3740
#;;;;;;;;;;;3741
AOW_ANNEX;%t, %s wishes us to accept;;;;;;;;;;3742
AOW_ANNEX2;COMPLETE ANNEXATION;;;;;;;;;;3743
AOW_ANNEX3;By accepting this we are surrending our independence and will be eliminated from the game.;;;;;;;;;;3744
ANNEX_ROLL;%s demands that we surrender our independence.;;;;;;;;;;3745
#;;;;;;;;;;;3746
AOW_TRADE1;%t, %s offers us an;;;;;;;;;;3747
AOW_TRADE2;TRADE AGREEMENT;;;;;;;;;;3748
AOW_TRADE3;By agreeing to this, our merchants will not compete against each other in Centers of Trade.;;;;;;;;;;3749
TRADEAGR_ROLL;%s offers us a trade agreement.;;;;;;;;;;3750
#;;;;;;;;;;;3751
AOW_MILACC1;%t, %s asks us for;;;;;;;;;;3752
AOW_MILACC2;MILITARY ACCESS;;;;;;;;;;3753
AOW_MILACC3;By agreeing to this, we allow their troops to pass freely through our country.;;;;;;;;;;3754
MILACC_ROLL;%s asks for military access.;;;;;;;;;;3755
#;;;;;;;;;;;3756
ANSWERWARPACT1;%t, %s asks that we join their;;;;;;;;;;3757
ANSWERWARPACT2;WAR;;;;;;;;;;3758
ANSWERWARPACT3;against;;;;;;;;;;3759
#;;;;;;;;;;;3760
ANSWERHONOR1;%t, %s asks that we honor our;;;;;;;;;;3761
ANSWERHONOR2;MILITARY ALLIANCE;;;;;;;;;;3762
ANSWERHONOR3;and declare war upon ;;;;;;;;;;3763
HONOR_ROLL;%s asks that we honor our Military Alliance;;;;;;;;;;3764
#;;;;;;;;;;;3765
ANCALL1;%t, we are now at war with;;;;;;;;;;3766
ANCALL2;Should we call upon our allies;;;;;;;;;;3767
CALL_ROLL;Call our allies in the war against %s;;;;;;;;;;3768
#;;;;;;;;;;;3769
ANSWERPEACE1;%t, %s offers us;;;;;;;;;;3770
ANSWERPEACE2;PEACE;;;;;;;;;;3771
PEACECASH;%d$;;;;;;;;;;3772
PEACEPROV;%s;;;;;;;;;;3773
PEACE_ROLL;Peace offer from %s;;;;;;;;;;3774
PEACEBETTER;\n(This deal is better than what we can expect, refusing it would cause great turmoil in our country.);;;;;;;;;;3775
PEACE_ACCESS;We will give them military access as part of the peace proposal.;;;;;;;;;;3776
PEACE_VASSAL;We will become their vassals as a part of the peace proposal.;;;;;;;;;;3777
PEACE_DEMAND;They demand us to change our religion to their faith as part of the peace proposal.;;;;;;;;;;3778
#;;;;;;;;;;;3779
JOINWAR;war against ;;;;;;;;;;3780
#;;;;;;;;;;;3781
ANSWEREXCHANGE1;%t, %s wishes to;;;;;;;;;;3782
ANSWEREXCHANGE2;SHARE EXPLORATIONS;;;;;;;;;;3783
EXCHANGE_ROLL;%s wish to share explorations;;;;;;;;;;3784
#;;;;;;;;;;;3785
###########################################;;;;;;;;;;;3786
########### MESSAGE HANDLER ############;;;;;;;;;;;3787
###########################################;;;;;;;;;;;3788
#;;;;;;;;;;;3789
# PLAYER TITLES;;;;;;;;;;;3790
#;;;;;;;;;;;3791
MESS_RANK0;Baronet;;;;;;;;;;3792
MESS_RANK1;Baron;;;;;;;;;;3793
MESS_RANK2;Viscount;;;;;;;;;;3794
MESS_RANK3;Count;;;;;;;;;;3795
MESS_RANK4;Marquis;;;;;;;;;;3796
MESS_RANK5;Duke;;;;;;;;;;3797
MESS_RANK6;Regent;;;;;;;;;;3798
#;;;;;;;;;;;3799
MESS_MASTERCALL1;My Lord;;;;;;;;;;3800
MESS_MASTERCALL2;My Lord;;;;;;;;;;3801
MESS_MASTERCALL3;My Lord;;;;;;;;;;3802
MESS_MASTERCALL4;My Lord Marquis;;;;;;;;;;3803
MESS_MASTERCALL5;My Lord Duke;;;;;;;;;;3804
MESS_MASTERCALL6;Honorable Lord;;;;;;;;;;3805
#;;;;;;;;;;;3806
# These following pejorative adjectives are randomly inserted in some messages. The definite article ('the') can either be in the actual message or in this string – the syntax in the english version is 'the %s [in %s have declared war on us]'.;;;;;;;;;;;3807
#;;;;;;;;;;;3808
MESS_BADWORDS1;the bastards;;;;;;;;;;3809
MESS_BADWORDS2;the rotten swines;;;;;;;;;;3810
MESS_BADWORDS3;the infidels;;;;;;;;;;3811
MESS_BADWORDS4;the traitors;;;;;;;;;;3812
#;;;;;;;;;;;3813
EFFECTS;Effect;;;;;;;;;;3814
HISTORY;History;;;;;;;;;;3815
#;;;;;;;;;;;3816
# NOTE: The messages work this way:;*_SETUP = the string displayed in the in-game message display options listing;;;;;;;;;;3817
#;*_HEADER = small orange header in message box;;;;;;;;;;3818
#;*_1 = large white header in message box (limited space!);;;;;;;;;;3819
#;*_2 = small orange text in message box;;;;;;;;;;3820
#;*_3 = all caps white text in message box;;;;;;;;;;3821
#;*_4 = small orange text in message box;;;;;;;;;;3822
#;*_5 = all caps white text in message box;;;;;;;;;;3823
#;*_6 = small orange text in message box;;;;;;;;;;3824
#;*_LOG = the text that is displayed in the game log (in the bottom of the screen) – most often this is just a shorter recap of all the other text strings.;;;;;;;;;;3825
#;*_BTN1 = left button;;;;;;;;;;3826
#;*_BTN2 = right button;;;;;;;;;;3827
#;;;;;;;;;;;3828
#;If any field is left blank it will not be displayed at all in the message box. If a button is left blank the button will not be displayed. Functionality of buttons cannot be changed. ;;;;;;;;;;3829
#;All texts EXCEPT the '*_HEADER' can be of virtually any length – the box and button size will change accordingly.;;;;;;;;;;3830
#;VERY VERY VERY IMPORTANT!!! YOU MUST NOT CHANGE THE ORDER OF ANY VARIABLES ('%s' and '%d') OR ADD OR REMOVE ANY VARIABLES!!!;;;;;;;;;;3831
#;;;;;;;;;;;3832
HOST_DROP_MSG_CLIENT_HEADER;;;;;;;;;;;3833
HOST_DROP_MSG_CLIENT_1;Connection Lost;;;;;;;;;;3834
HOST_DROP_MSG_CLIENT_2;You have lost connection with the Game Host either because he quit the game or because he lost his network connection. If the Host saved the game you will be able to reconnect and continue that saved game. This game will however quit now (if you click RESUME you can inspect the realm).;;;;;;;;;;3835
HOST_DROP_MSG_CLIENT_3;;;;;;;;;;;3836
HOST_DROP_MSG_CLIENT_4;;;;;;;;;;;3837
HOST_DROP_MSG_CLIENT_5;;;;;;;;;;;3838
HOST_DROP_MSG_CLIENT_6;;;;;;;;;;;3839
HOST_DROP_MSG_CLIENT_LOG;;;;;;;;;;;3840
HOST_DROP_MSG_CLIENT_BTN1;Quit;;;;;;;;;;3841
HOST_DROP_MSG_CLIENT_BTN2;Resume;;;;;;;;;;3842
#;;;;;;;;;;;3843
#;;;;;;;;;;;3844
NEWMON_SETUP;When you get a new Monarch;;;;;;;;;;3845
NEWMON_HEADER;Our Herald reports%s;;;;;;;;;;3846
NEWMON_1;A New Monarch!;;;;;;;;;;3847
NEWMON_2;%t ;;;;;;;;;;3848
NEWMON_3;%s;;;;;;;;;;3849
NEWMON_4;will now rule our glorious nation!;;;;;;;;;;3850
NEWMON_5;;;;;;;;;;;3851
NEWMON_6;;;;;;;;;;;3852
NEWMON_LOG;%s will now rule our glorious nation! ;;;;;;;;;;3853
NEWMON_BTN1;OK;;;;;;;;;;3854
NEWMON_BTN2;Details;;;;;;;;;;3855
#;;;;;;;;;;;3856
MISSUCC_SETUP;When you succeed with a mission;;;;;;;;;;3857
MISSUCC_HEADER;Our Governor reports%s;;;;;;;;;;3858
MISSUCC_1;Success!;;;;;;;;;;3859
MISSUCC_2;%t, we;;;;;;;;;;3860
MISSUCC_3;succeeded;;;;;;;;;;3861
MISSUCC_4;with the mission to;;;;;;;;;;3862
MISSUCC_5;%s;;;;;;;;;;3863
MISSUCC_6;We have been awarded %s Victory Points.;;;;;;;;;;3864
MISSUCC_LOG;We succeeded with the mission to %s (+%s VP:s);;;;;;;;;;3865
MISSUCC_BTN1;OK;;;;;;;;;;3866
MISSUCC_BTN2;View;;;;;;;;;;3867
#;;;;;;;;;;;3868
MISSFAIL_SETUP;When you fail to succeed with a mission;;;;;;;;;;3869
MISSFAIL_HEADER;Our Governor reports%s;;;;;;;;;;3870
MISSFAIL_1;Failure!;;;;;;;;;;3871
MISSFAIL_2;%t, you;;;;;;;;;;3872
MISSFAIL_3;failed;;;;;;;;;;3873
MISSFAIL_4;with your mission to;;;;;;;;;;3874
MISSFAIL_5;%s.;;;;;;;;;;3875
MISSFAIL_6;You have been penalized %s Victory Points.;;;;;;;;;;3876
MISSFAIL_LOG;We failed in our mission to %s (–%s VP:s).;;;;;;;;;;3877
MISSFAIL_BTN1;OK;;;;;;;;;;3878
MISSFAIL_BTN2;View;;;;;;;;;;3879
#;;;;;;;;;;;3880
RANEVENT_SETUP;When a random event occurs;;;;;;;;;;3881
RANEVENT_HEADER;Our Governor reports;;;;;;;;;;3882
RANEVENT_1;%s;;;;;;;;;;3883
RANEVENT_2;%s;;;;;;;;;;3884
RANEVENT_3;Game Effect:;;;;;;;;;;3885
RANEVENT_4;%s;;;;;;;;;;3886
RANEVENT_5;;;;;;;;;;;3887
RANEVENT_6;;;;;;;;;;;3888
RANEVENT_LOG;%s;;;;;;;;;;3889
RANEVENT_BTN1;OK;;;;;;;;;;3890
RANEVENT_BTN2;History;;;;;;;;;;3891
#;;;;;;;;;;;3892
RANEVENTHIST_SETUP;When a random historical event occurs;;;;;;;;;;3893
RANEVENTHIST_HEADER;Historical Background;;;;;;;;;;3894
RANEVENTHIST_1;%s;;;;;;;;;;3895
RANEVENTHIST_2;%s;;;;;;;;;;3896
RANEVENTHIST_3;;;;;;;;;;;3897
RANEVENTHIST_4;;;;;;;;;;;3898
RANEVENTHIST_5;;;;;;;;;;;3899
RANEVENTHIST_6;;;;;;;;;;;3900
RANEVENTHIST_LOG;%s;;;;;;;;;;3901
RANEVENTHIST_BTN1;OK;;;;;;;;;;3902
RANEVENTHIST_BTN2;Details;;;;;;;;;;3903
#;;;;;;;;;;;3904
HISTEVENT_SETUP;When a historical event occurs;;;;;;;;;;3905
HISTEVENT_HEADER;Historical Event;;;;;;;;;;3906
HISTEVENT_1;%s;;;;;;;;;;3907
HISTEVENT_2;%s;;;;;;;;;;3908
HISTEVENT_3;;;;;;;;;;;3909
HISTEVENT_4;;;;;;;;;;;3910
HISTEVENT_5;;;;;;;;;;;3911
HISTEVENT_6;;;;;;;;;;;3912
HISTEVENT_LOG;%s;;;;;;;;;;3913
HISTEVENT_BTN1;OK;;;;;;;;;;3914
HISTEVENT_BTN2;History;;;;;;;;;;3915
#;;;;;;;;;;;3916
MISSNEW_SETUP;When you have been assigned a new mission;;;;;;;;;;3917
MISSNEW_HEADER;Our Governor reports%s;;;;;;;;;;3918
MISSNEW_1;Reminder!;;;;;;;;;;3919
MISSNEW_2;%t, our beloved Monarch has several missions that he wishes to be carried out!;;;;;;;;;;3920
MISSNEW_3;%s;;;;;;;;;;3921
MISSNEW_4;;;;;;;;;;;3922
MISSNEW_5;;;;;;;;;;;3923
MISSNEW_6;;;;;;;;;;;3924
MISSNEW_LOG;Our beloved monarch wants you to do the following mission. %s;;;;;;;;;;3925
MISSNEW_BTN1;OK;;;;;;;;;;3926
MISSNEW_BTN2;View;;;;;;;;;;3927
#;;;;;;;;;;;3928
NEWMONOTHER_SETUP;When another country gets a new Monarch;;;;;;;;;;3929
NEWMONOTHER_HEADER;Herald from;;;;;;;;;;3930
NEWMONOTHER_1;%s;;;;;;;;;;3931
